chr	pos	totDepth
KN805717.1	413818	28397
KN805717.1	413821	28350
KN805717.1	413826	28390
KN805717.1	413833	28420
KN805717.1	413835	28427
KN805717.1	413836	28393
KN805717.1	413837	28376
KN805717.1	413839	28281
KN805717.1	413842	28347
KN805717.1	413845	28279
KN805717.1	444158	22779
KN805717.1	444160	22795
KN805717.1	444161	22751
KN805717.1	444164	22748
KN805717.1	444165	22735
KN805709.1	140674	31697
KN805709.1	140683	32306
KN805709.1	140685	32314
KN805709.1	140689	31763
KN805709.1	257423	18976
KN805709.1	257427	19017
KN805709.1	395420	15118
KN805709.1	395427	15437
KN805709.1	395449	15446
KN805709.1	395451	15432
KN805709.1	395457	15455
KN805709.1	395471	15450
KN805712.1	73261	11542
KN805712.1	73264	11552
KN805712.1	73269	11536
KN805712.1	73277	11551
KN805712.1	73278	11552
KN805712.1	73283	11532
KN805712.1	73285	11529
KN805712.1	73292	11529
KN805712.1	73305	11545
KN805712.1	73308	11533
KN805712.1	263175	23574
KN805712.1	263178	23611
KN805712.1	263182	23653
KN805712.1	263188	23656
KN805712.1	263190	23669
KN805712.1	336160	17103
KN805712.1	336173	17110
KN805712.1	336181	17107
KN805712.1	336189	16589
KN805712.1	336190	16267
KN805712.1	336193	16254
KN805712.1	336198	17110
KN805712.1	336202	17096
KN805712.1	336207	16859
KN805712.1	336269	17168
KN805712.1	336300	17239
KN805712.1	336302	17237
KN805695.1	172469	20736
KN805695.1	172489	21099
KN805695.1	172493	23699
KN805695.1	172495	23651
KN805695.1	172497	23715
KN805695.1	172500	23693
KN805695.1	172520	23830
KN805695.1	172524	23857
KN805695.1	254265	18946
KN805695.1	254267	19007
KN805695.1	254287	18959
KN805695.1	254309	18937
KN805695.1	275140	14014
KN805695.1	275147	14327
KN805695.1	275154	14307
KN805695.1	275158	14280
KN805695.1	275170	14357
KN805695.1	275174	14335
KN805695.1	275175	14328
KN805695.1	275179	14326
KN805695.1	275194	14363
KN805695.1	275196	14364
KN805695.1	377032	11553
KN805695.1	377041	11546
KN805695.1	377077	11507
KN805695.1	401802	22630
KN805695.1	401812	22606
KN805695.1	401821	26627
KN805695.1	401831	26506
KN805695.1	401835	26611
KN805695.1	401841	26184
KN805695.1	401849	23912
KN805695.1	401862	24004
KN805695.1	401904	19787
KN805695.1	418540	13117
KN805695.1	418551	13320
KN805695.1	418555	13265
KN805695.1	418557	13277
KN805695.1	418567	13323
KN805695.1	418568	13305
KN805695.1	418572	13308
KN805695.1	418582	16112
KN805695.1	418586	16155
KN805695.1	418592	16119
KN805695.1	418598	15600
KN805695.1	424187	35421
KN805695.1	424197	35897
KN805695.1	424206	35949
KN805695.1	424214	35858
KN805695.1	424215	35888
KN805695.1	424218	35880
KN805695.1	424244	23426
KN805695.1	442220	16196
KN805695.1	452756	28430
KN805695.1	452769	28424
KN805695.1	452776	28272
KN805695.1	456647	10152
KN805695.1	456649	9974
KN805695.1	456659	9962
KN805695.1	456661	9912
KN805695.1	456664	9930
KN805695.1	456674	9935
KN805695.1	456677	9968
KN805695.1	456680	9964
KN805695.1	458239	18319
KN805695.1	458241	18313
KN805695.1	458242	18334
KN805695.1	458258	18272
KN805767.1	47353	12202
KN805767.1	47361	12037
KN805767.1	47366	12095
KN805767.1	47395	12082
KN805767.1	64935	14879
KN805767.1	254468	8346
KN805767.1	335880	14879
KN805767.1	335889	14988
KN805767.1	335893	14995
KN805767.1	335960	14232
KN805767.1	335969	14255
KN805767.1	335979	14236
KN805767.1	335995	14270
KN805767.1	384468	29473
KN805767.1	384469	29957
KN805767.1	384473	29863
KN805767.1	384476	29943
KN805767.1	384479	29891
KN805767.1	384485	29985
KN805767.1	384490	30024
KN805860.1	4806	11464
KN805860.1	4819	11244
KN805860.1	4827	7780
KN805860.1	45308	16120
KN805860.1	45363	19046
KN805860.1	45390	14230
KN805860.1	45399	10526
KN805860.1	45409	10533
KN805860.1	74960	8815
KN805860.1	74962	8803
KN805860.1	74977	8783
KN805860.1	74990	8829
KN805860.1	98262	19792
KN805860.1	98282	19792
KN805860.1	158670	21647
KN805860.1	158697	33648
KN805860.1	158707	19724
KN805860.1	158718	19656
KN805860.1	158720	19708
KN805860.1	273837	21734
KN805860.1	273871	21757
KN805860.1	451869	24129
KN805860.1	451881	24046
KN805860.1	451892	24602
KN805860.1	454630	26095
KN805860.1	454645	40123
KN805734.1	49455	13065
KN805734.1	49467	13037
KN805734.1	49489	13049
KN805734.1	49501	13015
KN805734.1	67302	8422
KN805734.1	67306	8417
KN805734.1	67327	8384
KN805734.1	67333	8380
KN805734.1	67336	8344
KN805734.1	67355	9439
KN805734.1	75547	22309
KN805734.1	75562	22248
KN805734.1	75571	22292
KN805734.1	75578	22255
KN805734.1	75587	18942
KN805734.1	77730	15544
KN805734.1	77740	15542
KN805734.1	77755	15134
KN805734.1	77757	15539
KN805734.1	77765	15535
KN805734.1	77768	15554
KN805734.1	77771	15544
KN805734.1	77777	15545
KN805734.1	77821	15962
KN805734.1	77823	16073
KN805734.1	77828	16691
KN805734.1	77830	16659
KN805734.1	77843	16664
KN805734.1	77872	16686
KN805734.1	77883	16796
KN805734.1	250368	13415
KN805734.1	250382	19862
KN805734.1	250397	20084
KN805734.1	250403	20044
KN805734.1	259765	18184
KN805734.1	259766	18176
KN805734.1	259778	18120
KN805734.1	259780	18178
KN805734.1	259783	18088
KN805734.1	259786	18122
KN805734.1	330053	11382
KN805734.1	330073	14163
KN805734.1	330092	18187
KN805734.1	330093	18202
KN805734.1	330094	18162
KN805734.1	330098	18191
KN805734.1	423917	21236
KN805734.1	423925	17059
KN805734.1	423926	17066
KN805734.1	423928	17063
KN805734.1	423937	21260
KN805734.1	423945	21222
KN805734.1	426346	21068
KN805734.1	426363	21437
KN805734.1	426365	21488
KN805734.1	426369	21372
KN805734.1	426372	19554
KN805734.1	426385	19838
KN805734.1	426389	23565
KN805734.1	426390	23349
KN805734.1	426393	23206
KN805734.1	448245	13366
KN805734.1	448252	13329
KN805734.1	448255	13311
KN805734.1	448258	13314
KN805734.1	448261	13326
KN805734.1	448265	13357
KN805734.1	448269	13366
KN805702.1	45285	24340
KN805702.1	45295	24309
KN805702.1	45332	24265
KN805702.1	45335	24249
KN805702.1	45376	21992
KN805702.1	45377	21961
KN805702.1	45384	22373
KN805702.1	237264	17239
KN805702.1	237275	17261
KN805702.1	237276	17255
KN805702.1	237298	24014
KN805702.1	237301	24050
KN805702.1	237302	24023
KN805702.1	237303	24030
KN805702.1	290848	9959
KN805702.1	290858	9948
KN805702.1	290887	12657
KN805702.1	290890	12799
KN805702.1	290905	11340
KN805702.1	290919	11347
KN805702.1	312415	22793
KN805702.1	312448	20664
KN805702.1	312451	20694
KN805702.1	312457	20594
KN805702.1	406605	14429
KN805702.1	406650	18781
KN805702.1	406660	21580
KN805702.1	406670	21568
KN805702.1	406694	18157
KN805702.1	406701	18120
KN805702.1	406702	18132
KN805702.1	477616	9043
KN805702.1	477628	9032
KN805702.1	477631	8962
KN805702.1	477633	8923
KN805702.1	477654	9007
KN805702.1	477660	9024
KN805702.1	477669	9045
KN805702.1	477704	8266
KN805702.1	477708	8447
KN805702.1	477715	8452
KN805702.1	477718	8441
KN805702.1	477719	8441
KN805702.1	477729	8554
KN805702.1	477746	8648
KN805702.1	477758	8657
KN805702.1	477759	8655
KN805702.1	477765	8623
KN805702.1	483503	6185
KN805702.1	483515	6175
KN805710.1	53590	20650
KN805710.1	53591	20403
KN805710.1	53599	20653
KN805710.1	53608	20647
KN805710.1	80356	40215
KN805710.1	80368	40365
KN805710.1	80370	40302
KN805710.1	80466	21377
KN805710.1	80483	20404
KN805710.1	80496	20282
KN805710.1	80504	20334
KN805710.1	91369	11363
KN805710.1	91385	11479
KN805710.1	91386	11491
KN805710.1	91398	11450
KN805710.1	91412	11483
KN805710.1	91421	11473
KN805710.1	91425	11480
KN805710.1	91483	14190
KN805710.1	91486	14179
KN805710.1	91489	14186
KN805710.1	91509	14188
KN805710.1	277214	14679
KN805710.1	277227	14773
KN805710.1	277237	14772
KN805710.1	277241	14758
KN805710.1	277264	17709
KN805710.1	277314	19669
KN805710.1	277330	19657
KN805710.1	277341	19676
KN805710.1	344495	12303
KN805710.1	344499	12289
KN805710.1	344507	12339
KN805710.1	344523	12346
KN805710.1	344545	12088
KN805710.1	488065	12598
KN805710.1	488066	12604
KN805710.1	488087	12622
KN805710.1	488098	12615
KN805722.1	65379	11042
KN805722.1	65380	11034
KN805722.1	65383	11037
KN805722.1	65393	11018
KN805722.1	65404	10994
KN805722.1	65432	14271
KN805722.1	89210	19734
KN805736.1	4560	16020
KN805736.1	8289	17639
KN805736.1	8290	17731
KN805736.1	8296	19840
KN805736.1	8300	19775
KN805736.1	8323	16112
KN805736.1	8593	15991
KN805736.1	8600	19950
KN805736.1	8631	18802
KN805736.1	8653	15189
KN805736.1	8660	15180
KN805736.1	8663	15181
KN805736.1	8670	15178
KN805736.1	8671	15190
KN805736.1	8672	15196
KN805736.1	138330	15723
KN805736.1	138356	18613
KN805736.1	138357	18625
KN805736.1	138370	18637
KN805736.1	138381	17611
KN805736.1	138383	21991
KN805736.1	221532	20377
KN805736.1	221540	20422
KN805736.1	221560	20443
KN805736.1	221588	23356
KN805736.1	230531	16020
KN805736.1	230563	16104
KN805736.1	230568	15991
KN805736.1	230584	16080
KN805736.1	247528	9846
KN805736.1	247545	7777
KN805736.1	247561	7757
KN805736.1	266849	21523
KN805736.1	266880	21457
KN805736.1	308265	13102
KN805736.1	308293	13089
KN805736.1	308294	13080
KN805736.1	308310	13104
KN805693.1	93835	10285
KN805693.1	93843	10279
KN805693.1	93870	10258
KN805693.1	93885	10230
KN805693.1	275326	24824
KN805693.1	275328	25420
KN805693.1	275331	22870
KN805693.1	275332	22177
KN805693.1	275346	21049
KN805693.1	275348	22286
KN805693.1	275352	22547
KN805693.1	275365	20256
KN805693.1	275376	20750
KN805693.1	275379	20408
KN805693.1	372999	21331
KN805693.1	373034	21141
KN805693.1	447890	9633
KN805693.1	447905	9366
KN805693.1	447925	9373
KN805693.1	447928	9395
KN805721.1	1996	6296
KN805721.1	2003	6317
KN805721.1	2009	9243
KN805721.1	2018	9234
KN805721.1	2028	9279
KN805721.1	2036	13124
KN805721.1	2052	9811
KN805721.1	41716	16759
KN805721.1	41717	16758
KN805721.1	41719	16729
KN805721.1	41725	16717
KN805721.1	41728	16634
KN805721.1	41731	16659
KN805721.1	41736	16720
KN805721.1	41743	16749
KN805721.1	41747	16883
KN805721.1	41748	17196
KN805721.1	41754	20219
KN805721.1	47758	19088
KN805721.1	47774	19187
KN805721.1	47777	19193
KN805721.1	47781	19212
KN805721.1	47784	19220
KN805721.1	47786	19204
KN805721.1	47787	19199
KN805721.1	47799	19175
KN805721.1	47811	22892
KN805721.1	47846	15863
KN805721.1	47848	15896
KN805721.1	47863	15912
KN805721.1	47872	15809
KN805721.1	47881	15943
KN805721.1	47888	15964
KN805721.1	47890	15955
KN805721.1	320686	14274
KN805721.1	320690	14291
KN805721.1	320695	14291
KN805718.1	65791	12057
KN805718.1	65793	12055
KN805718.1	65796	12017
KN805718.1	65802	12028
KN805718.1	65803	12016
KN805718.1	65815	12055
KN805718.1	65816	12043
KN805718.1	65821	12031
KN805718.1	65828	12019
KN805718.1	65832	11974
KN805718.1	65836	12021
KN805718.1	65837	12031
KN805718.1	126219	18711
KN805718.1	126223	18705
KN805718.1	126225	16362
KN805718.1	126229	16330
KN805718.1	126231	18669
KN805718.1	126233	18681
KN805718.1	126239	18471
KN805718.1	126243	18657
KN805718.1	126244	18683
KN805718.1	126247	18693
KN805718.1	126258	18664
KN805718.1	126259	18647
KN805718.1	126264	19040
KN805718.1	201531	12053
KN805718.1	201537	12037
KN805718.1	201540	12052
KN805718.1	201541	12052
KN805718.1	201555	12048
KN805718.1	201566	12026
KN805718.1	201568	12027
KN805718.1	201569	12026
KN805718.1	201586	11927
KN805718.1	201587	11883
KN805718.1	201649	12922
KN805718.1	201665	12963
KN805718.1	201674	12950
KN805718.1	201679	12962
KN805718.1	201685	12945
KN805718.1	201686	12962
KN805718.1	201689	12807
KN805718.1	377318	12508
KN805718.1	377324	12476
KN805718.1	377339	14866
KN805718.1	377351	16031
KN805795.1	163877	24776
KN805795.1	163885	24836
KN805795.1	163889	24839
KN805795.1	163898	24834
KN805795.1	163899	24803
KN805795.1	178957	12190
KN805795.1	178969	12187
KN805795.1	178977	12196
KN805795.1	356011	9034
KN805795.1	356086	10454
KN805795.1	356103	11081
KN805795.1	364004	24371
KN805795.1	364024	21609
KN805795.1	364055	21568
KN805795.1	463757	22282
KN805795.1	463758	22274
KN805795.1	464571	8165
KN805795.1	464597	11013
KN805795.1	464599	11036
KN805795.1	485573	19472
KN805715.1	16142	23491
KN805715.1	16150	23502
KN805715.1	16156	23482
KN805715.1	16170	23394
KN805715.1	101169	10748
KN805715.1	101176	8891
KN805715.1	101181	8941
KN805715.1	101192	8926
KN805715.1	101197	8917
KN805715.1	101200	8930
KN805715.1	101214	8937
KN805715.1	101220	8940
KN805715.1	133014	9668
KN805715.1	133023	9752
KN805715.1	174437	19271
KN805715.1	174448	19199
KN805715.1	174451	19269
KN805715.1	174452	19291
KN805715.1	174453	19286
KN805715.1	174465	29555
KN805715.1	174474	29790
KN805715.1	174480	29073
KN805715.1	174490	16844
KN805715.1	174499	16807
KN805715.1	183338	21357
KN805715.1	183341	21276
KN805715.1	183357	21423
KN805715.1	183375	25920
KN805715.1	183384	25772
KN805715.1	183400	26431
KN805715.1	183413	21844
KN805715.1	183449	21848
KN805715.1	183453	21854
KN805715.1	184062	15279
KN805715.1	184065	15289
KN805715.1	184069	17502
KN805715.1	184073	17529
KN805715.1	184082	17541
KN805715.1	184090	17529
KN805715.1	184091	22444
KN805715.1	184107	22901
KN805715.1	184108	22888
KN805715.1	184109	22872
KN805715.1	184110	22556
KN805715.1	184113	22517
KN805715.1	209670	16658
KN805715.1	209671	16639
KN805715.1	209672	16671
KN805715.1	209688	16662
KN805715.1	209696	16597
KN805715.1	209708	16615
KN805715.1	209814	12342
KN805715.1	209842	12133
KN805715.1	209864	12154
KN805715.1	209873	12451
KN805715.1	209900	16871
KN805715.1	209902	15549
KN805715.1	209907	15488
KN805715.1	209951	15506
KN805715.1	209952	15500
KN805715.1	211674	18578
KN805715.1	211694	18843
KN805715.1	211697	18822
KN805715.1	211707	22127
KN805715.1	211708	22225
KN805715.1	211714	22644
KN805715.1	211719	22546
KN805715.1	211740	20820
KN805715.1	211746	20627
KN805715.1	211785	16334
KN805715.1	211786	16336
KN805715.1	218729	14784
KN805715.1	218747	14801
KN805715.1	218748	18608
KN805715.1	218756	18641
KN805715.1	218757	18649
KN805715.1	218767	18626
KN805715.1	218777	33010
KN805715.1	218786	32975
KN805715.1	218788	32983
KN805715.1	218790	22226
KN805715.1	218791	22257
KN805715.1	218795	22246
KN805715.1	218798	22217
KN805715.1	218802	22205
KN805715.1	218808	22252
KN805715.1	241803	12652
KN805715.1	241804	15034
KN805715.1	241808	23238
KN805715.1	241810	24639
KN805715.1	250284	7426
KN805715.1	250290	7436
KN805715.1	301304	24638
KN805715.1	301311	24429
KN805715.1	345800	15420
KN805715.1	345816	15579
KN805765.1	17672	22012
KN805765.1	17675	21761
KN805765.1	17688	21603
KN805765.1	44698	12644
KN805765.1	44716	12612
KN805765.1	44729	12545
KN805765.1	44731	12530
KN805765.1	44737	15197
KN805765.1	44809	13313
KN805765.1	179922	18465
KN805765.1	179932	18440
KN805765.1	179933	18438
KN805765.1	179946	18413
KN805765.1	179953	18425
KN805765.1	179955	18469
KN805765.1	179967	19814
KN805765.1	377673	11882
KN805765.1	377675	11878
KN805765.1	377709	11832
KN805765.1	377716	11860
KN805765.1	377722	11856
KN805765.1	377727	11838
KN805771.1	13755	14035
KN805771.1	13857	13475
KN805771.1	20207	14417
KN805771.1	84801	10821
KN805771.1	84813	10833
KN805771.1	84834	10827
KN805771.1	185984	18566
KN805771.1	186067	23258
KN805771.1	265957	14123
KN805771.1	289806	17734
KN805771.1	289821	12362
KN805771.1	289826	12325
KN805771.1	289828	12329
KN805704.1	60425	15980
KN805704.1	60433	15941
KN805704.1	60440	13364
KN805704.1	60449	19537
KN805704.1	60456	19554
KN805704.1	60458	19564
KN805704.1	60467	19554
KN805704.1	60471	19539
KN805704.1	60480	17257
KN805704.1	60482	17282
KN805704.1	60483	17273
KN805704.1	60499	17221
KN805704.1	60505	13523
KN805704.1	60509	13478
KN805704.1	60534	13533
KN805704.1	78003	21374
KN805704.1	78007	21423
KN805704.1	78020	21359
KN805704.1	78035	21405
KN805704.1	78038	21416
KN805704.1	78039	21414
KN805704.1	78049	21420
KN805704.1	78050	21429
KN805704.1	88449	14831
KN805704.1	88454	14814
KN805704.1	88456	14820
KN805704.1	88474	14840
KN805704.1	88496	14844
KN805704.1	197038	14188
KN805704.1	197047	14178
KN805704.1	197061	14192
KN805704.1	197132	15814
KN805704.1	197133	15812
KN805704.1	197154	15824
KN805704.1	197155	15827
KN805704.1	197158	15830
KN805704.1	197160	15819
KN805704.1	197161	15810
KN805704.1	197162	15822
KN805704.1	283981	24948
KN805704.1	284001	24099
KN805704.1	284007	20720
KN805704.1	284012	20704
KN805704.1	284038	20240
KN805704.1	284164	12190
KN805704.1	284194	12193
KN805704.1	284202	12217
KN805704.1	396821	59228
KN805704.1	396830	59264
KN805704.1	396832	59294
KN805704.1	396834	59200
KN805704.1	396849	59355
KN805704.1	396857	57350
KN805729.1	70981	12312
KN805729.1	70994	12338
KN805729.1	71022	12320
KN805729.1	71025	15041
KN805729.1	110574	17435
KN805729.1	110578	14564
KN805729.1	110584	14661
KN805729.1	110603	14676
KN805729.1	110611	14714
KN805729.1	110615	14642
KN805729.1	110628	14701
KN805729.1	110631	14741
KN805729.1	342344	16981
KN805729.1	342346	16971
KN805729.1	342355	16943
KN805729.1	342359	16971
KN805729.1	342379	16957
KN805729.1	342385	16963
KN805729.1	342386	16972
KN805729.1	342393	16953
KN805729.1	342400	16890
KN805729.1	342434	17754
KN805729.1	342435	17726
KN805729.1	342436	17943
KN805729.1	342439	17858
KN805729.1	342463	17909
KN805729.1	342486	17967
KN805729.1	342490	17969
KN805729.1	400477	15528
KN805729.1	400489	18786
KN805729.1	400494	18437
KN805729.1	400497	18729
KN805729.1	400509	25885
KN805729.1	400517	26030
KN805729.1	400519	26067
KN805729.1	400521	26146
KN805729.1	400528	26093
KN805729.1	400530	25860
KN805729.1	400539	15028
KN805729.1	400541	14906
KN805729.1	400545	15515
KN805760.1	16347	10886
KN805760.1	16358	11205
KN805760.1	16429	11323
KN805760.1	16431	11837
KN805760.1	182396	22719
KN805760.1	414662	9122
KN805760.1	414666	9110
KN805760.1	414686	9081
KN805725.1	19255	20973
KN805725.1	19258	20930
KN805725.1	19260	21012
KN805725.1	19263	20785
KN805725.1	19267	22881
KN805725.1	19273	19286
KN805725.1	19280	18603
KN805725.1	19282	18598
KN805725.1	19290	19253
KN805725.1	28948	14522
KN805725.1	28963	14615
KN805725.1	28964	14549
KN805725.1	28975	18474
KN805725.1	28984	18466
KN805725.1	28990	18297
KN805725.1	29004	29365
KN805725.1	29018	17779
KN805725.1	29019	17992
KN805725.1	29020	17843
KN805725.1	29028	17944
KN805725.1	29049	14841
KN805725.1	36501	13500
KN805725.1	36505	13508
KN805725.1	36506	13497
KN805725.1	36525	13464
KN805725.1	36530	13428
KN805725.1	36533	13348
KN805725.1	36534	13429
KN805725.1	137024	15157
KN805725.1	137028	15119
KN805725.1	137030	13579
KN805725.1	137031	13589
KN805725.1	137037	15170
KN805725.1	137048	14962
KN805725.1	283905	19158
KN805725.1	283908	19153
KN805725.1	283910	19174
KN805725.1	283912	19157
KN805725.1	283914	19025
KN805725.1	283916	19133
KN805725.1	283926	19129
KN805725.1	283929	19136
KN805725.1	283934	16987
KN805725.1	283935	16998
KN805725.1	283938	18456
KN805725.1	283943	22787
KN805725.1	283944	22788
KN805725.1	283949	23705
KN805725.1	283950	23636
KN805725.1	283953	23669
KN805725.1	326433	25887
KN805725.1	326440	25899
KN805725.1	326441	25824
KN805725.1	326444	26528
KN805725.1	326456	40134
KN805725.1	326458	40137
KN805725.1	326460	40161
KN805725.1	326465	40161
KN805725.1	326467	39701
KN805725.1	326475	24725
KN805725.1	326476	24696
KN805725.1	326477	21621
KN805725.1	326495	20265
KN805725.1	326498	20006
KN805725.1	326499	20275
KN805725.1	326515	19730
KN805725.1	326549	11901
KN805725.1	326570	11703
KN805725.1	326574	11906
KN805725.1	326576	11974
KN805713.1	19899	13365
KN805713.1	19900	13389
KN805713.1	19901	13336
KN805713.1	19909	13414
KN805713.1	19915	13389
KN805713.1	19936	13452
KN805713.1	30613	13360
KN805713.1	30632	13356
KN805713.1	30634	13355
KN805713.1	30635	13360
KN805713.1	36511	13186
KN805713.1	36532	23537
KN805713.1	36534	23555
KN805713.1	69561	16059
KN805713.1	69574	15892
KN805713.1	69576	15883
KN805713.1	69590	16033
KN805713.1	89573	17018
KN805713.1	89574	17007
KN805713.1	89601	16999
KN805713.1	173246	27225
KN805713.1	173249	27211
KN805713.1	173254	26168
KN805826.1	21015	11007
KN805826.1	21032	11128
KN805826.1	21046	17325
KN805826.1	21064	11077
KN805826.1	21065	11075
KN805826.1	30322	16945
KN805826.1	79184	26649
KN805826.1	79192	31068
KN805826.1	79194	31042
KN805826.1	79196	31089
KN805826.1	79199	31076
KN805826.1	79202	31057
KN805826.1	93203	24264
KN805826.1	93208	24280
KN805826.1	93217	24149
KN805826.1	93227	24052
KN805826.1	226678	20980
KN805826.1	226681	21020
KN805826.1	226696	21030
KN805826.1	226701	20560
KN805826.1	252253	11272
KN805826.1	252261	11282
KN805826.1	252266	11285
KN805826.1	252272	11312
KN805826.1	252279	11278
KN805826.1	252280	11257
KN805826.1	252329	18185
KN805826.1	252355	18232
KN805826.1	252369	18245
KN805826.1	282457	22466
KN805826.1	282462	22359
KN805826.1	282468	22478
KN805826.1	282476	22521
KN805826.1	282478	22482
KN805826.1	282482	37681
KN805826.1	282488	24550
KN805826.1	282489	24563
KN805826.1	282490	24554
KN805826.1	282533	19928
KN805826.1	282534	19885
KN805826.1	282538	19912
KN805826.1	408645	18992
KN805826.1	408661	18952
KN805785.1	37541	13716
KN805785.1	37545	13691
KN805785.1	37550	13626
KN805785.1	37603	19838
KN805785.1	53871	40124
KN805785.1	53877	23334
KN805785.1	53878	23220
KN805785.1	53885	40729
KN805785.1	132942	15328
KN805785.1	132954	15417
KN805785.1	132955	15371
KN805785.1	132961	15417
KN805785.1	132966	15411
KN805785.1	132968	15395
KN805785.1	132976	16912
KN805785.1	132977	22952
KN805785.1	132998	22194
KN805785.1	133008	14849
KN805785.1	133014	14879
KN805785.1	133033	11222
KN805785.1	206714	8761
KN805785.1	210946	12922
KN805785.1	210947	12935
KN805785.1	210975	12870
KN805785.1	210978	12899
KN805785.1	210981	12901
KN805785.1	237682	23419
KN805785.1	237691	23392
KN805726.1	25380	21806
KN805726.1	25389	21880
KN805726.1	221084	22477
KN805726.1	221089	22475
KN805726.1	221092	26125
KN805726.1	221101	25642
KN805726.1	221103	26915
KN805726.1	221137	26709
KN805726.1	221144	26716
KN805726.1	221167	20666
KN805726.1	221168	20666
KN805726.1	221172	21823
KN805726.1	221201	10997
KN805726.1	221202	11002
KN805726.1	221229	10920
KN805726.1	221240	11029
KN805726.1	369731	18978
KN805726.1	369737	19022
KN805726.1	369746	19074
KN805726.1	369770	23018
KN805726.1	369776	23078
KN805726.1	369820	17549
KN805726.1	369866	14716
KN805726.1	369869	14738
KN805726.1	369893	19495
KN805726.1	369895	19549
KN805726.1	369908	19619
KN805726.1	369946	18288
KN805726.1	369947	18946
KN805726.1	369951	19052
KN805726.1	369964	20616
KN805726.1	409856	28681
KN805726.1	409862	21323
KN805726.1	409868	21252
KN805726.1	409872	21284
KN805726.1	409877	21264
KN805741.1	119608	12428
KN805741.1	119613	12425
KN805741.1	119618	12395
KN805741.1	119627	12422
KN805741.1	119628	12426
KN805741.1	119631	12425
KN805741.1	119639	12302
KN805741.1	119640	12408
KN805741.1	186479	11879
KN805741.1	186482	12450
KN805741.1	186488	12406
KN805741.1	186492	21492
KN805741.1	186497	19632
KN805741.1	186499	19646
KN805741.1	186504	19494
KN805741.1	186526	16093
KN805741.1	186538	16635
KN805741.1	186543	16623
KN805741.1	297394	16040
KN805741.1	297399	16088
KN805741.1	297420	15971
KN805741.1	297422	16023
KN805741.1	297424	16088
KN805741.1	297429	16105
KN805741.1	297435	16086
KN805741.1	297440	16113
KN805741.1	297442	16093
KN805741.1	438277	20166
KN805741.1	438284	20195
KN805741.1	438304	20153
KN805741.1	438387	19400
KN805741.1	438402	19242
KN805719.1	57875	35414
KN805719.1	57878	35393
KN805719.1	57895	23131
KN805719.1	57906	23076
KN805719.1	155374	8619
KN805719.1	155382	8579
KN805719.1	155387	8599
KN805719.1	155389	8614
KN805719.1	155420	8524
KN805719.1	155422	8542
KN805719.1	155459	9904
KN805719.1	155474	9803
KN805719.1	155486	9773
KN805719.1	155505	9813
KN805719.1	155508	9812
KN805719.1	155515	9817
KN805719.1	155517	9768
KN805719.1	155519	9761
KN805719.1	311142	21790
KN805719.1	311154	21813
KN805719.1	311169	23755
KN805719.1	311172	23693
KN805719.1	311197	19846
KN805719.1	311202	19835
KN805719.1	311221	19865
KN805719.1	316970	15486
KN805719.1	316974	15559
KN805719.1	317010	15546
KN805719.1	317012	15565
KN805719.1	317020	15504
KN805719.1	433426	15388
KN805719.1	433430	15431
KN805719.1	433439	15407
KN805719.1	433443	15327
KN805719.1	433445	15345
KN805719.1	433450	15120
KN805719.1	433455	15265
KN805719.1	433458	15360
KN805719.1	433525	14422
KN805719.1	433534	14456
KN805719.1	433554	14472
KN805719.1	433562	14432
KN805719.1	433564	14494
KN805789.1	89943	14096
KN805789.1	90035	19454
KN805789.1	150293	7061
KN805789.1	153812	23992
KN805789.1	153818	22638
KN805789.1	153820	23982
KN805789.1	153832	23797
KN805789.1	153836	19210
KN805789.1	153842	19848
KN805789.1	285799	13967
KN805789.1	387764	12159
KN805789.1	387784	9951
KN805789.1	387798	9957
KN805789.1	436332	17492
KN805789.1	436373	22235
KN805789.1	436436	20543
KN805789.1	453077	13351
KN805789.1	453083	13355
KN805789.1	453098	17022
KN805789.1	453149	14097
KN805789.1	464559	15241
KN805789.1	464561	15245
KN805789.1	464566	15210
KN805789.1	464568	15255
KN805801.1	99343	5918
KN805801.1	99384	9080
KN805801.1	172376	19115
KN805801.1	215549	25199
KN805801.1	215559	25150
KN805801.1	215563	25169
KN805801.1	215569	25248
KN805801.1	215576	23003
KN805801.1	215578	23147
KN805801.1	215589	23121
KN805801.1	215601	23217
KN805801.1	315927	24471
KN805801.1	315938	16300
KN805801.1	315940	16257
KN805801.1	315952	16122
KN805754.1	43139	14208
KN805754.1	43148	22852
KN805754.1	43153	23022
KN805754.1	43167	21548
KN805754.1	43168	20007
KN805754.1	43169	11933
KN805754.1	43170	8661
KN805754.1	48927	12073
KN805754.1	48940	12038
KN805754.1	48950	13910
KN805754.1	48955	13942
KN805754.1	48960	13909
KN805754.1	48988	6991
KN805754.1	163190	12323
KN805754.1	163217	12307
KN805754.1	231952	14455
KN805754.1	304631	8515
KN805754.1	304638	10472
KN805754.1	304642	10445
KN805754.1	304643	10449
KN805754.1	304698	13923
KN805754.1	304713	12011
KN805754.1	304718	12016
KN805754.1	318083	13224
KN805754.1	318088	13154
KN805754.1	318092	13214
KN805754.1	318097	13234
KN805754.1	318111	13174
KN805754.1	318191	8963
KN805754.1	318213	8964
KN805754.1	318229	8964
KN805754.1	318238	8973
KN805754.1	367245	15593
KN805754.1	367247	16759
KN805754.1	367250	16756
KN805754.1	367259	16568
